,language,sentence_id,n,vertex_id,in_degree,out_degree,degree,is_leaf,descendants,closeness,betweenness,pagerank,harmonic,eigenvector
76087,Indonesian,408,27,2,1,1,2,0,2,0.0673076923076923,0.021538461538461538,0.04619873588214007,2.5928571428571425,0.0
76088,Indonesian,408,27,6,1,1,2,0,1,0.06837606837606838,0.012307692307692308,0.05760804113466706,2.717857142857143,0.0
76089,Indonesian,408,27,1,1,0,1,1,0,0.06923076923076923,0.0,0.06730528206052697,2.8289682539682537,0.0
76090,Indonesian,408,27,25,0,2,2,0,26,0.0,0.0,0.018337596935562122,0.0,0.0
76091,Indonesian,408,27,14,1,0,1,1,0,0.05128205128205128,0.0,0.02944325347807656,1.5,0.0
76092,Indonesian,408,27,26,1,1,2,0,11,0.038461538461538464,0.016923076923076923,0.026131046310711968,1.0,0.0
76093,Indonesian,408,27,23,1,1,2,0,10,0.05128205128205128,0.03076923076923077,0.040548910020591,1.5,0.0
76094,Indonesian,408,27,7,1,2,3,0,9,0.057692307692307696,0.04153846153846154,0.052805002870149005,1.8333333333333333,0.0
76095,Indonesian,408,27,3,1,0,1,1,0,0.06153846153846154,0.0,0.04078011422234212,2.0833333333333335,0.0
76096,Indonesian,408,27,4,1,3,4,0,7,0.06153846153846154,0.043076923076923075,0.04078011422234212,2.0833333333333335,0.0
76097,Indonesian,408,27,17,1,0,1,1,0,0.0641025641025641,0.0,0.02989182395570425,2.283333333333333,0.0
76098,Indonesian,408,27,22,1,0,1,1,0,0.0641025641025641,0.0,0.02989182395570425,2.283333333333333,0.0
76099,Indonesian,408,27,13,1,3,4,0,4,0.0641025641025641,0.03076923076923077,0.02989182395570425,2.283333333333333,0.0
76100,Indonesian,408,27,8,1,0,1,1,0,0.06593406593406594,0.0,0.026806881794984375,2.4499999999999997,0.0
76101,Indonesian,408,27,12,1,0,1,1,0,0.06593406593406594,0.0,0.026806881794984375,2.4499999999999997,0.0
76102,Indonesian,408,27,24,1,1,2,0,1,0.06593406593406594,0.00923076923076923,0.026806881794984375,2.4499999999999997,0.0
76103,Indonesian,408,27,20,1,0,1,1,0,0.0673076923076923,0.0,0.04112360817260364,2.5928571428571425,0.0
76104,Indonesian,410,20,10,0,4,4,0,19,0.0,0.0,0.028356209938036274,0.0,0.0
76105,Indonesian,410,20,12,1,0,1,1,0,0.05263157894736842,0.0,0.034381890274206045,1.0,0.0
76106,Indonesian,410,20,4,1,1,2,0,1,0.05263157894736842,0.0029239766081871343,0.034381890274206045,1.0,0.0
76107,Indonesian,410,20,2,1,0,1,1,0,0.07017543859649122,0.0,0.05758083463805048,1.5,0.0
76108,Indonesian,410,20,1,1,1,2,0,2,0.05263157894736842,0.005847953216374269,0.034381890274206045,1.0,0.0
76109,Indonesian,410,20,5,1,1,2,0,1,0.07017543859649122,0.005847953216374269,0.05758083463805048,1.5,0.0
76110,Indonesian,410,20,14,1,0,1,1,0,0.07894736842105263,0.0,0.07730058569708867,1.8333333333333333,0.0
76111,Indonesian,410,20,3,1,4,5,0,12,0.05263157894736842,0.03508771929824561,0.034381890274206045,1.0,0.0
76112,Indonesian,410,20,13,1,0,1,1,0,0.07017543859649122,0.0,0.03566236611303982,1.5,0.0
76113,Indonesian,410,20,8,1,0,1,1,0,0.07017543859649122,0.0,0.03566236611303982,1.5,0.0
76114,Indonesian,410,20,15,1,1,2,0,5,0.07017543859649122,0.029239766081871343,0.03566236611303982,1.5,0.0
76115,Indonesian,410,20,19,1,2,3,0,4,0.07894736842105263,0.03508771929824561,0.05866934488630867,1.8333333333333333,0.0
76116,Indonesian,410,20,20,1,0,1,1,0,0.08421052631578947,0.0,0.05329088066399084,2.083333333333333,0.0
76117,Indonesian,410,20,9,1,2,3,0,2,0.08421052631578947,0.023391812865497075,0.05329088066399084,2.083333333333333,0.0
76118,Indonesian,410,20,17,1,0,1,1,0,0.08771929824561403,0.0,0.05100497636800571,2.283333333333333,0.0
76119,Indonesian,410,20,7,1,0,1,1,0,0.08771929824561403,0.0,0.05100497636800571,2.283333333333333,0.0
76120,Indonesian,410,20,16,1,1,2,0,3,0.07017543859649122,0.017543859649122806,0.03566236611303982,1.5,0.0
76121,Indonesian,410,20,11,1,1,2,0,2,0.07894736842105263,0.017543859649122806,0.05866934488630867,1.8333333333333333,0.0
76122,Indonesian,410,20,18,1,1,2,0,1,0.08421052631578947,0.011695906432748537,0.07822555138994541,2.083333333333333,0.0
76123,Indonesian,410,20,6,1,0,1,1,0,0.08771929824561403,0.0,0.09484855431323495,2.283333333333333,0.0
76124,Indonesian,411,19,7,0,4,4,0,18,0.0,0.0,0.02649270193773714,0.0,0.0
76125,Indonesian,411,19,15,1,1,2,0,3,0.05555555555555555,0.00980392156862745,0.03212237071825076,1.0,0.0
76126,Indonesian,411,19,8,1,1,2,0,2,0.07407407407407407,0.013071895424836602,0.05379647510898458,1.5,0.0
76127,Indonesian,411,19,19,1,1,2,0,1,0.08333333333333333,0.00980392156862745,0.07221912975733859,1.8333333333333333,0.0
76128,Indonesian,411,19,12,1,0,1,1,0,0.08888888888888889,0.0,0.08787891024314494,2.083333333333333,0.0
76129,Indonesian,411,19,18,1,3,4,0,5,0.05555555555555555,0.016339869281045753,0.03212237071825076,1.0,0.0
76130,Indonesian,411,19,9,1,0,1,1,0,0.07407407407407407,0.0,0.03559395966148629,1.5,0.0
76131,Indonesian,411,19,14,1,0,1,1,0,0.07407407407407407,0.0,0.03559395966148629,1.5,0.0
76132,Indonesian,411,19,4,1,2,3,0,2,0.07407407407407407,0.013071895424836602,0.03559395966148629,1.5,0.0
76133,Indonesian,411,19,3,1,0,1,1,0,0.08333333333333333,0.0,0.04161999828168887,1.8333333333333333,0.0
76134,Indonesian,411,19,6,1,0,1,1,0,0.08333333333333333,0.0,0.04161999828168887,1.8333333333333333,0.0
76135,Indonesian,411,19,17,1,1,2,0,2,0.05555555555555555,0.006535947712418301,0.03212237071825076,1.0,0.0
76136,Indonesian,411,19,2,1,1,2,0,1,0.07407407407407407,0.006535947712418301,0.05379647510898458,1.5,0.0
76137,Indonesian,411,19,16,1,0,1,1,0,0.08333333333333333,0.0,0.07221912975733859,1.8333333333333333,0.0
76138,Indonesian,411,19,13,1,1,2,0,4,0.05555555555555555,0.013071895424836602,0.03212237071825076,1.0,0.0
76139,Indonesian,411,19,5,1,1,2,0,3,0.07407407407407407,0.0196078431372549,0.05379647510898458,1.5,0.0
76140,Indonesian,411,19,1,1,1,2,0,2,0.08333333333333333,0.0196078431372549,0.07221912975733859,1.8333333333333333,0.0
76141,Indonesian,411,19,10,1,1,2,0,1,0.08888888888888889,0.013071895424836602,0.08787891024314494,2.0833333333333335,0.0
76142,Indonesian,411,19,11,1,0,1,1,0,0.09259259259259259,0.0,0.1011913045561634,2.283333333333333,0.0
76143,Indonesian,412,38,37,0,2,2,0,37,0.0,0.0,0.011544177034273835,0.0,0.0
76144,Indonesian,412,38,17,1,2,3,0,9,0.02702702702702703,0.006756756756756757,0.016450364391975232,1.0,0.0
76145,Indonesian,412,38,14,1,1,2,0,2,0.036036036036036036,0.003003003003003003,0.01853553466767119,1.5,0.0
76146,Indonesian,412,38,26,1,1,2,0,1,0.04054054054054054,0.0022522522522522522,0.02729949083992271,1.8333333333333333,0.0
76147,Indonesian,412,38,13,1,0,1,1,0,0.043243243243243246,0.0,0.0347488656967659,2.083333333333333,0.0
76148,Indonesian,412,38,31,1,1,2,0,5,0.036036036036036036,0.0075075075075075074,0.01853553466767119,1.5,0.0
76149,Indonesian,412,38,25,1,2,3,0,4,0.04054054054054054,0.009009009009009009,0.02729949083992271,1.8333333333333333,0.0
76150,Indonesian,412,38,21,1,0,1,1,0,0.043243243243243246,0.0,0.023146521365519868,2.083333333333333,0.0
76151,Indonesian,412,38,22,1,2,3,0,2,0.043243243243243246,0.006006006006006006,0.023146521365519868,2.083333333333333,0.0
76152,Indonesian,412,38,20,1,0,1,1,0,0.04504504504504504,0.0,0.021381465372542624,2.2833333333333337,0.0
76153,Indonesian,412,38,4,1,0,1,1,0,0.04504504504504504,0.0,0.021381465372542624,2.2833333333333337,0.0
76154,Indonesian,412,38,19,1,2,3,0,26,0.02702702702702703,0.01951951951951952,0.016450364391975232,1.0,0.0
76155,Indonesian,412,38,7,1,2,3,0,7,0.04054054054054054,0.015765765765765764,0.019421833937098273,1.8333333333333333,0.0
76156,Indonesian,412,38,3,1,0,1,1,0,0.043243243243243246,0.0,0.019798442878747553,2.083333333333333,0.0
76157,Indonesian,412,38,12,1,2,3,0,10,0.036036036036036036,0.015015015015015015,0.01853553466767119,1.5,0.0
76158,Indonesian,412,38,10,1,1,2,0,5,0.043243243243243246,0.015015015015015015,0.019798442878747553,2.083333333333333,0.0
76159,Indonesian,412,38,30,1,1,2,0,4,0.04504504504504504,0.015015015015015015,0.028372823005939976,2.283333333333333,0.0
76160,Indonesian,412,38,24,1,1,2,0,3,0.04633204633204633,0.013513513513513514,0.035661405353421764,2.4499999999999997,0.0
76161,Indonesian,412,38,1,1,1,2,0,2,0.0472972972972973,0.01051051051051051,0.04185792527160532,2.5928571428571425,0.0
76162,Indonesian,412,38,32,1,1,2,0,1,0.04804804804804805,0.006006006006006006,0.04712389900012016,2.717857142857143,0.0
76163,Indonesian,412,38,28,1,0,1,1,0,0.04864864864864865,0.0,0.05159917029644832,2.8289682539682537,0.0
76164,Indonesian,412,38,11,1,1,2,0,1,0.04054054054054054,0.0022522522522522522,0.019421833937098273,1.8333333333333333,0.0
76165,Indonesian,412,38,34,1,0,1,1,0,0.043243243243243246,0.0,0.02805270872322127,2.083333333333333,0.0
76166,Indonesian,412,38,16,1,2,3,0,14,0.036036036036036036,0.02102102102102102,0.01853553466767119,1.5,0.0
76167,Indonesian,412,38,18,1,0,1,1,0,0.04054054054054054,0.0,0.019421833937098273,1.8333333333333333,0.0
76168,Indonesian,412,38,36,1,1,2,0,1,0.04504504504504504,0.0037537537537537537,0.019958500020106906,2.283333333333333,0.0
76169,Indonesian,412,38,35,1,0,1,1,0,0.04633204633204633,0.0,0.0285089785515492,2.4499999999999997,0.0
76170,Indonesian,412,38,27,1,2,3,0,8,0.043243243243243246,0.024024024024024024,0.019798442878747553,2.083333333333333,0.0
76171,Indonesian,412,38,6,1,2,3,0,12,0.04054054054054054,0.02702702702702703,0.019421833937098273,1.8333333333333333,0.0
76172,Indonesian,412,38,15,1,1,2,0,5,0.04504504504504504,0.01876876876876877,0.019958500020106906,2.283333333333333,0.0
76173,Indonesian,412,38,5,1,1,2,0,4,0.04633204633204633,0.018018018018018018,0.0285089785515492,2.4499999999999997,0.0
76174,Indonesian,412,38,2,1,1,2,0,3,0.0472972972972973,0.015765765765765764,0.03577757906203288,2.592857142857143,0.0
76175,Indonesian,412,38,9,1,1,2,0,2,0.04804804804804805,0.012012012012012012,0.04195576300399864,2.7178571428571425,0.0
76176,Indonesian,412,38,33,1,1,2,0,1,0.04864864864864865,0.006756756756756757,0.04720627018535695,2.828968253968254,0.0
76177,Indonesian,412,38,29,1,0,1,1,0,0.049140049140049144,0.0,0.05166852630929987,2.928968253968254,0.0
76178,Indonesian,412,38,8,1,2,3,0,2,0.043243243243243246,0.006006006006006006,0.019798442878747553,2.083333333333333,0.0
76179,Indonesian,412,38,38,1,0,1,1,0,0.04504504504504504,0.0,0.019958500020106906,2.283333333333333,0.0
76180,Indonesian,412,38,23,1,0,1,1,0,0.04504504504504504,0.0,0.019958500020106906,2.283333333333333,0.0
76181,Indonesian,413,16,2,0,3,3,0,15,0.0,0.0,0.03235420194874298,0.0,0.0
76182,Indonesian,413,16,7,1,1,2,0,1,0.06666666666666667,0.004761904761904762,0.04152130510373649,1.0,0.0
76183,Indonesian,413,16,13,1,0,1,1,0,0.08888888888888888,0.0,0.06764750740781578,1.5,0.0
76184,Indonesian,413,16,5,1,1,2,0,8,0.06666666666666667,0.0380952380952381,0.04152130510373649,1.0,0.0
76185,Indonesian,413,16,15,1,3,4,0,3,0.06666666666666667,0.014285714285714287,0.04152130510373649,1.0,0.0
76186,Indonesian,413,16,11,1,0,1,1,0,0.08888888888888888,0.0,0.04411863710176725,1.5,0.0
76187,Indonesian,413,16,1,1,0,1,1,0,0.08888888888888888,0.0,0.04411863710176725,1.5,0.0
76188,Indonesian,413,16,12,1,0,1,1,0,0.08888888888888888,0.0,0.04411863710176725,1.5,0.0
76189,Indonesian,413,16,4,1,1,2,0,7,0.08888888888888888,0.06666666666666668,0.06764750740781578,1.5,0.0
76190,Indonesian,413,16,9,1,1,2,0,6,0.1,0.08571428571428572,0.08985434543135659,1.8333333333333333,0.0
76191,Indonesian,413,16,3,1,2,3,0,5,0.10666666666666667,0.09523809523809525,0.10872891246293592,2.083333333333333,0.0
76192,Indonesian,413,16,6,1,0,1,1,0,0.1111111111111111,0.0,0.07856266591364541,2.283333333333333,0.0
76193,Indonesian,413,16,16,1,2,3,0,3,0.1111111111111111,0.07142857142857144,0.07856266591364541,2.283333333333333,0.0
76194,Indonesian,413,16,10,1,0,1,1,0,0.11428571428571428,0.0,0.0657428818962511,2.45,0.0
76195,Indonesian,413,16,14,1,1,2,0,1,0.11428571428571428,0.028571428571428574,0.0657428818962511,2.45,0.0
76196,Indonesian,413,16,8,1,0,1,1,0,0.11666666666666667,0.0,0.08823660310502876,2.592857142857143,0.0
76197,Indonesian,416,25,2,0,4,4,0,24,0.0,0.0,0.01766057614465383,0.0,0.0
76198,Indonesian,416,25,23,1,1,2,0,1,0.041666666666666664,0.0018115942028985507,0.021413408283861433,1.0,0.0
76199,Indonesian,416,25,8,1,0,1,1,0,0.05555555555555555,0.0,0.03586172176686833,1.5,0.0
76200,Indonesian,416,25,7,1,1,2,0,16,0.041666666666666664,0.028985507246376812,0.021413408283861433,1.0,0.0
76201,Indonesian,416,25,13,1,1,2,0,15,0.05555555555555555,0.05434782608695652,0.03586172176686833,1.5,0.0
76202,Indonesian,416,25,11,1,1,2,0,14,0.0625,0.07608695652173914,0.048142498613132106,1.8333333333333333,0.0
76203,Indonesian,416,25,6,1,1,2,0,13,0.06666666666666667,0.09420289855072464,0.05858122220752505,2.083333333333333,0.0
76204,Indonesian,416,25,17,1,2,3,0,12,0.06944444444444445,0.10869565217391304,0.06745492146999114,2.283333333333333,0.0
76205,Indonesian,416,25,9,1,0,1,1,0,0.07142857142857142,0.0,0.04633007109341747,2.45,0.0
76206,Indonesian,416,25,10,1,2,3,0,10,0.07142857142857142,0.10869565217391304,0.04633007109341747,2.45,0.0
76207,Indonesian,416,25,18,1,0,1,1,0,0.07291666666666667,0.0,0.037351754046988414,2.592857142857143,0.0
76208,Indonesian,416,25,14,1,1,2,0,8,0.07291666666666667,0.10144927536231885,0.037351754046988414,2.592857142857143,0.0
76209,Indonesian,416,25,5,1,1,2,0,7,0.07407407407407407,0.10144927536231885,0.0494092868349569,2.717857142857143,0.0
76210,Indonesian,416,25,12,1,1,2,0,6,0.07500000000000001,0.09782608695652174,0.059656386090461616,2.828968253968254,0.0
76211,Indonesian,416,25,3,1,2,3,0,5,0.07575757575757576,0.09057971014492754,0.06836587012298427,2.928968253968254,0.0
76212,Indonesian,416,25,4,1,0,1,1,0,0.07638888888888888,0.0,0.046715548255253626,3.0198773448773446,0.0
76213,Indonesian,416,25,22,1,3,4,0,3,0.07638888888888888,0.059782608695652176,0.046715548255253626,3.0198773448773446,0.0
76214,Indonesian,416,25,19,1,0,1,1,0,0.07692307692307693,0.0,0.03089715763630823,3.1032106782106785,0.0
76215,Indonesian,416,25,20,1,0,1,1,0,0.07692307692307693,0.0,0.03089715763630823,3.1032106782106785,0.0
76216,Indonesian,416,25,21,1,0,1,1,0,0.07692307692307693,0.0,0.03089715763630823,3.1032106782106785,0.0
76217,Indonesian,416,25,24,1,1,2,0,2,0.041666666666666664,0.0036231884057971015,0.021413408283861433,1.0,0.0
76218,Indonesian,416,25,1,1,1,2,0,1,0.05555555555555555,0.0036231884057971015,0.03586172176686833,1.5,0.0
76219,Indonesian,416,25,15,1,0,1,1,0,0.0625,0.0,0.048142498613132106,1.8333333333333333,0.0
76220,Indonesian,416,25,25,1,1,2,0,1,0.041666666666666664,0.0018115942028985507,0.021413408283861433,1.0,0.0
76221,Indonesian,416,25,16,1,0,1,1,0,0.05555555555555555,0.0,0.03586172176686833,1.5,0.0
76222,Indonesian,418,24,3,0,3,3,0,23,0.0,0.0,0.021353365461382723,0.0,0.0
76223,Indonesian,418,24,8,1,1,2,0,10,0.043478260869565216,0.01976284584980237,0.027403563949797365,1.0,0.0
76224,Indonesian,418,24,19,1,1,2,0,9,0.05797101449275362,0.035573122529644265,0.04464664214542625,1.5,0.0
76225,Indonesian,418,24,16,1,2,3,0,8,0.06521739130434782,0.04743083003952569,0.05930305870498284,1.8333333333333333,0.0
76226,Indonesian,418,24,17,1,0,1,1,0,0.06956521739130435,0.0,0.046556854335205504,2.083333333333333,0.0
76227,Indonesian,418,24,22,1,3,4,0,6,0.06956521739130435,0.04743083003952569,0.046556854335205504,2.083333333333333,0.0
76228,Indonesian,418,24,11,1,0,1,1,0,0.07246376811594202,0.0,0.03454451641756243,2.283333333333333,0.0
76229,Indonesian,418,24,1,1,0,1,1,0,0.07246376811594202,0.0,0.03454451641756243,2.283333333333333,0.0
76230,Indonesian,418,24,5,1,1,2,0,3,0.07246376811594202,0.029644268774703556,0.03454451641756243,2.283333333333333,0.0
76231,Indonesian,418,24,9,1,1,2,0,2,0.07453416149068322,0.023715415019762844,0.05071694390405515,2.45,0.0
76232,Indonesian,418,24,15,1,1,2,0,1,0.07608695652173914,0.01383399209486166,0.06446305669529483,2.592857142857143,0.0
76233,Indonesian,418,24,23,1,0,1,1,0,0.07729468599033816,0.0,0.07614493837129928,2.717857142857143,0.0
76234,Indonesian,418,24,21,1,2,3,0,4,0.043478260869565216,0.007905138339920948,0.027403563949797365,1.0,0.0
76235,Indonesian,418,24,24,1,0,1,1,0,0.05797101449275362,0.0,0.03300000380340449,1.5,0.0
76236,Indonesian,418,24,20,1,1,2,0,2,0.05797101449275362,0.007905138339920948,0.03300000380340449,1.5,0.0
76237,Indonesian,418,24,4,1,1,2,0,1,0.06521739130434782,0.005928853754940711,0.04940350981580474,1.8333333333333333,0.0
76238,Indonesian,418,24,14,1,0,1,1,0,0.06956521739130435,0.0,0.06334617389602688,2.0833333333333335,0.0
76239,Indonesian,418,24,12,1,3,4,0,6,0.043478260869565216,0.011857707509881422,0.027403563949797365,1.0,0.0
76240,Indonesian,418,24,6,1,1,2,0,1,0.05797101449275362,0.003952569169960474,0.029117791022730564,1.5,0.0
76241,Indonesian,418,24,2,1,0,1,1,0,0.06521739130434782,0.0,0.04610366018607871,1.8333333333333333,0.0
76242,Indonesian,418,24,18,1,1,2,0,1,0.05797101449275362,0.003952569169960474,0.029117791022730564,1.5,0.0
76243,Indonesian,418,24,10,1,0,1,1,0,0.06521739130434782,0.0,0.04610366018607871,1.8333333333333333,0.0
76244,Indonesian,418,24,13,1,1,2,0,1,0.05797101449275362,0.003952569169960474,0.029117791022730564,1.5,0.0
76245,Indonesian,418,24,7,1,0,1,1,0,0.06521739130434782,0.0,0.04610366018607871,1.8333333333333333,0.0
76246,Indonesian,420,21,15,0,2,2,0,20,0.0,0.0,0.02558443738632845,0.0,0.0
76247,Indonesian,420,21,5,1,0,1,1,0,0.05,0.0,0.03645782075476863,1.0,0.0
76248,Indonesian,420,21,12,1,3,4,0,18,0.05,0.04736842105263158,0.03645782075476863,1.0,0.0
76249,Indonesian,420,21,3,1,0,1,1,0,0.06666666666666667,0.0,0.035914318967420644,1.5,0.0
76250,Indonesian,420,21,6,1,1,2,0,3,0.06666666666666667,0.015789473684210527,0.035914318967420644,1.5,0.0
76251,Indonesian,420,21,2,1,2,3,0,2,0.075,0.015789473684210527,0.05611167669394251,1.8333333333333333,0.0
76252,Indonesian,420,21,19,1,0,1,1,0,0.08000000000000002,0.0,0.04943242312530666,2.083333333333333,0.0
76253,Indonesian,420,21,20,1,0,1,1,0,0.08000000000000002,0.0,0.04943242312530666,2.083333333333333,0.0
76254,Indonesian,420,21,8,1,2,3,0,12,0.06666666666666667,0.06315789473684211,0.035914318967420644,1.5,0.0
76255,Indonesian,420,21,1,1,0,1,1,0,0.075,0.0,0.04084805704013548,1.8333333333333333,0.0
76256,Indonesian,420,21,4,1,2,3,0,10,0.075,0.07894736842105263,0.04084805704013548,1.8333333333333333,0.0
76257,Indonesian,420,21,7,1,1,2,0,5,0.08000000000000002,0.05263157894736842,0.042945121940037655,2.083333333333333,0.0
76258,Indonesian,420,21,18,1,2,3,0,4,0.08333333333333333,0.05263157894736842,0.06208800487636435,2.283333333333333,0.0
76259,Indonesian,420,21,21,1,0,1,1,0,0.0857142857142857,0.0,0.05197249607118153,2.45,0.0
76260,Indonesian,420,21,14,1,1,2,0,2,0.0857142857142857,0.031578947368421054,0.05197249607118153,2.45,0.0
76261,Indonesian,420,21,9,1,1,2,0,1,0.0875,0.018421052631578946,0.06976045799885518,2.5928571428571425,0.0
76262,Indonesian,420,21,16,1,0,1,1,0,0.08888888888888889,0.0,0.08488230657707313,2.717857142857143,0.0
76263,Indonesian,420,21,10,1,2,3,0,3,0.08000000000000002,0.031578947368421054,0.042945121940037655,2.083333333333333,0.0
76264,Indonesian,420,21,17,1,0,1,1,0,0.08333333333333333,0.0,0.04383622113134641,2.283333333333333,0.0
76265,Indonesian,420,21,13,1,1,2,0,1,0.08333333333333333,0.013157894736842105,0.04383622113134641,2.283333333333333,0.0
76266,Indonesian,420,21,11,1,0,1,1,0,0.0857142857142857,0.0,0.06284587943962172,2.4499999999999997,0.0
76267,Indonesian,423,17,2,0,1,1,0,16,0.0,0.0,0.02593484556554638,0.0,0.0
76268,Indonesian,423,17,3,1,2,3,0,15,0.0625,0.0625,0.04797963404122256,1.0,0.0
76269,Indonesian,423,17,5,1,0,1,1,0,0.08333333333333333,0.0,0.04632628138652515,1.5,0.0
76270,Indonesian,423,17,10,1,1,2,0,13,0.08333333333333333,0.10833333333333334,0.04632628138652515,1.5,0.0
76271,Indonesian,423,17,15,1,1,2,0,12,0.09375,0.15,0.06531199425322926,1.8333333333333333,0.0
76272,Indonesian,423,17,4,1,1,2,0,11,0.1,0.18333333333333332,0.08144934857546549,2.083333333333333,0.0
76273,Indonesian,423,17,11,1,2,3,0,10,0.10416666666666666,0.20833333333333334,0.09516517093770256,2.283333333333333,0.0
76274,Indonesian,423,17,8,1,2,3,0,3,0.10714285714285714,0.075,0.06637894204195752,2.45,0.0
76275,Indonesian,423,17,17,1,0,1,1,0,0.109375,0.0,0.054145495883351075,2.5928571428571425,0.0
76276,Indonesian,423,17,16,1,1,2,0,1,0.109375,0.029166666666666667,0.054145495883351075,2.5928571428571425,0.0
76277,Indonesian,423,17,1,1,0,1,1,0,0.1111111111111111,0.0,0.07195906069283692,2.7178571428571425,0.0
76278,Indonesian,423,17,12,1,3,4,0,5,0.10714285714285714,0.125,0.06637894204195752,2.45,0.0
76279,Indonesian,423,17,9,1,0,1,1,0,0.109375,0.0,0.04474194577741617,2.5928571428571425,0.0
76280,Indonesian,423,17,6,1,1,2,0,2,0.109375,0.058333333333333334,0.04474194577741617,2.5928571428571425,0.0
76281,Indonesian,423,17,14,1,1,2,0,1,0.1111111111111111,0.03333333333333333,0.06396591847563214,2.717857142857143,0.0
76282,Indonesian,423,17,7,1,0,1,1,0,0.1125,0.0,0.08030675150244868,2.8289682539682537,0.0
76283,Indonesian,423,17,13,1,0,1,1,0,0.109375,0.0,0.04474194577741617,2.5928571428571425,0.0
76284,Indonesian,425,32,7,0,3,3,0,31,0.0,0.0,0.0162405376094888,0.0,0.0
76285,Indonesian,425,32,17,1,1,2,0,8,0.03225806451612903,0.008602150537634409,0.020842220395873714,1.0,0.0
76286,Indonesian,425,32,32,1,3,4,0,7,0.04301075268817204,0.015053763440860214,0.03395685368196696,1.5,0.0
76287,Indonesian,425,32,2,1,0,1,1,0,0.04838709677419355,0.0,0.02586139847462579,1.8333333333333333,0.0
76288,Indonesian,425,32,3,1,0,1,1,0,0.04838709677419355,0.0,0.02586139847462579,1.8333333333333333,0.0
76289,Indonesian,425,32,23,1,1,2,0,4,0.04838709677419355,0.012903225806451613,0.02586139847462579,1.8333333333333333,0.0
76290,Indonesian,425,32,22,1,2,3,0,3,0.05161290322580645,0.012903225806451613,0.03822203939234235,2.083333333333333,0.0
76291,Indonesian,425,32,18,1,0,1,1,0,0.05376344086021505,0.0,0.0324847936417397,2.283333333333333,0.0
76292,Indonesian,425,32,15,1,1,2,0,1,0.05376344086021505,0.005376344086021506,0.0324847936417397,2.283333333333333,0.0
76293,Indonesian,425,32,25,1,0,1,1,0,0.05529953917050691,0.0,0.043853666184790654,2.45,0.0
76294,Indonesian,425,32,14,1,2,3,0,7,0.03225806451612903,0.007526881720430107,0.020842220395873714,1.0,0.0
76295,Indonesian,425,32,13,1,1,2,0,1,0.04301075268817204,0.002150537634408602,0.025098695645727875,1.5,0.0
76296,Indonesian,425,32,24,1,0,1,1,0,0.04838709677419355,0.0,0.03757435308677165,1.8333333333333333,0.0
76297,Indonesian,425,32,20,1,1,2,0,4,0.04301075268817204,0.008602150537634409,0.025098695645727875,1.5,0.0
76298,Indonesian,425,32,16,1,2,3,0,3,0.04838709677419355,0.00967741935483871,0.03757435308677165,1.8333333333333333,0.0
76299,Indonesian,425,32,6,1,0,1,1,0,0.05161290322580645,0.0,0.03220885264183285,2.083333333333333,0.0
76300,Indonesian,425,32,27,1,1,2,0,1,0.05161290322580645,0.004301075268817204,0.03220885264183285,2.083333333333333,0.0
76301,Indonesian,425,32,11,1,0,1,1,0,0.05376344086021505,0.0,0.043617531284875735,2.283333333333333,0.0
76302,Indonesian,425,32,29,1,3,4,0,13,0.03225806451612903,0.013978494623655914,0.020842220395873714,1.0,0.0
76303,Indonesian,425,32,9,1,0,1,1,0,0.04301075268817204,0.0,0.02214597630031485,1.5,0.0
76304,Indonesian,425,32,10,1,1,2,0,3,0.04301075268817204,0.0064516129032258064,0.02214597630031485,1.5,0.0
76305,Indonesian,425,32,12,1,1,2,0,2,0.04838709677419355,0.0064516129032258064,0.03506476404739561,1.8333333333333333,0.0
76306,Indonesian,425,32,21,1,1,2,0,1,0.05161290322580645,0.004301075268817204,0.0460445748189892,2.0833333333333335,0.0
76307,Indonesian,425,32,8,1,0,1,1,0,0.05376344086021505,0.0,0.05537651186656253,2.283333333333333,0.0
76308,Indonesian,425,32,28,1,1,2,0,7,0.04301075268817204,0.015053763440860214,0.02214597630031485,1.5,0.0
76309,Indonesian,425,32,1,1,1,2,0,6,0.04838709677419355,0.01935483870967742,0.03506476404739561,1.8333333333333333,0.0
76310,Indonesian,425,32,4,1,3,4,0,5,0.05161290322580645,0.021505376344086023,0.0460445748189892,2.0833333333333335,0.0
76311,Indonesian,425,32,26,1,0,1,1,0,0.05376344086021505,0.0,0.029285862361846708,2.283333333333333,0.0
76312,Indonesian,425,32,30,1,0,1,1,0,0.05376344086021505,0.0,0.029285862361846708,2.283333333333333,0.0
76313,Indonesian,425,32,19,1,2,3,0,2,0.05376344086021505,0.010752688172043012,0.029285862361846708,2.283333333333333,0.0
76314,Indonesian,425,32,5,1,0,1,1,0,0.05529953917050691,0.0,0.028687209808537974,2.45,0.0
76315,Indonesian,425,32,31,1,0,1,1,0,0.05529953917050691,0.0,0.028687209808537974,2.45,0.0
76316,Indonesian,428,23,11,0,4,4,0,22,0.0,0.0,0.028012374051910663,0.0,0.0
76317,Indonesian,428,23,19,1,2,3,0,2,0.045454545454545456,0.004329004329004329,0.03396509916177652,1.0,0.0
76318,Indonesian,428,23,7,1,0,1,1,0,0.06060606060606061,0.0,0.04244758036468686,1.5,0.0
